created_at,tweet_id,tweet,likes,retweet_count,source,user_id,user_name,user_screen_name,user_description,user_join_date,user_followers_count,user_location,lat,long,city,country,continent,state,state_code,collected_at,,supporting
11/6/2020 7:02,1.32E+18,"Too late for Fox...we all know what they did...they snapped up the biggest state they could find that happened, at that moment, to be trending Biden, and declared it in an effort to suppress any late #Trump votes...and to motivate the fraudsters out east. https://t.co/kHfFPCO0RJ",0,0,Twitter for Android,586308135,🇺🇸 IowaCommonSense 🇺🇸,CommonSenseGuy2,"Patriotic retired LEO guided by wisdom gained thru experience, common sense & concern for USA. Pic HQ IA National Guard (Photo by E)",5/21/2012 3:55,4346,"Central Iowa, USA ",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,33:01.7,,joe_biden
11/6/2020 7:05,1.32E+18,Scardy cat libs! Total panic mode with every tweet about AZ going #Trump 😂 https://t.co/H56TCQ9A0F,0,0,Twitter for Android,586308135,🇺🇸 IowaCommonSense 🇺🇸,CommonSenseGuy2,"Patriotic retired LEO guided by wisdom gained thru experience, common sense & concern for USA. Pic HQ IA National Guard (Photo by E)",5/21/2012 3:55,4346,"Central Iowa, USA ",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,33:00.4,,joe_biden
11/6/2020 12:21,1.32E+18,"“That’ll do Kim, that’ll do.”
by gauntt 
#govkimreynolds #iowagovernor #iowagov #governorkimreynolds #iowa #iowa #trump #nosesucking #badpeople #notmypresident #notmygovernor #redstate #bygauntt #politicalsatire #election2020 #cartoons #illustrations https://t.co/YM4UKzZYd2",0,1,Twitter for iPad,601687684,Blair Gauntt,BlairGauntt,"Artist, designer & bon vivant. Hire me. I gotta pay my trailer lot rent.",6/7/2012 8:33,187,"Cedar Rapids, IA",41.9758872,-91.6704053,Cedar Rapids,United States of America,North America,Iowa,IA,29:56.3,,joe_biden
11/6/2020 13:37,1.32E+18,@LindseyGrahamSC &amp; @tedcruz should be politically shunned by both sides if they continue to defend #Trump and accuse states of #ElectionFruad without real evidence. This is dangerous #democracy,0,0,Twitter for iPhone,15623103,Craig,crossky,"Airline Pilot & Entrepreneur. Married w/teens. #JesusFollower. Retweets aren't always endorsements, ❤️'s are. #wakeupChurch",7/27/2008 19:51,939,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,29:06.6,,joe_biden
11/6/2020 14:06,1.32E+18,FACT CHECK: Trump Falsely Claims Widespread Fraud In Latest Election Speech https://t.co/PheBLOEuSV #DonaldTrump #FascistTrump #Trump #TrumpAdmin #VoteTrumpOut #PresidentCryBaby #TrumpLies #LiarInChief #POTUS #MAGADopes #MAGA #StopTheSteal  #TrumpCrimeFamily #TrumpCorruption,0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1033,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,20:29.9,,joe_biden
11/6/2020 14:06,1.32E+18,"Fun fact: #trump never actually had a lead in #Wisconsin, #Pennsylvania, #Georgia or #Michigan.

The ballots were there waiting to be counted. #election2020 

#PresidentBiden 🇺🇲",54,4,Twitter for Android,21938901,Mike Wickett 🇺🇲🎙🏈👨‍👧‍👧👩‍👦,mikewickett,"Husband to Leigh.
Father of 3.
Stay-at-home DAD. Podcaster.
I used to be on the radio.
Candy lover. Mute button user. #FamilyFirst",2/25/2009 23:54,11173,"West Des Moines, IA",41.5645337,-93.7595281,,United States of America,North America,Iowa,IA,28:45.3,,joe_biden
11/6/2020 14:12,1.32E+18,"You don't get to stand in my house and tell me what a fraud my country is, you do that from your house not mine #Trump",0,0,Twitter for Android,132650634,Derek Bredeson,derekbredeson,"Essential Employee.
Lead writer and editor at https://t.co/Hj2CDib95V",4/13/2010 20:35,107,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,28:40.9,,joe_biden
11/6/2020 14:35,1.32E+18,"#Trump is not in a good mood.  Really?, fuck your feelings!",3,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1994,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,28:20.8,,joe_biden
11/6/2020 14:59,1.32E+18,"I'm hoping that #trump will have success in his challenges but if he doesn't I'm looking forward to 2024 and I hope someone like @SenatorTimScott will run.  He'd make an amazing president and he is genuinely a great man.  

Still #Trump2020 and sad #TrumpIsLosing",1,0,Twitter for Android,85722699,PolitiPhil,politi_phil,I post political stuff.  If you don't care for it please feel free to not follow my account.  I welcome arguments and debates!  #MAGA #Trump2020,10/28/2009 2:14,536,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,28:02.4,,joe_biden
11/6/2020 15:00,1.32E+18,🔴 LIVE PODCAST: Reshaping Reality on @Spreaker #donaldtrump #election2020 #electionday #joebiden https://t.co/srK19tbZDq,0,0,Spreaker,9.33E+17,Thought And Conduct ✌🇺🇸✝️,ThinkAndLeadIA,"#Libertarian #Conservative #Constitutionalist #Antiwar
#Freethinker #Christian #Freespeech
Pay attention and stay informed.",11/20/2017 16:20,108,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,20:23.5,,joe_biden
11/6/2020 15:12,1.32E+18,Someone needs to ensure #trump does not leave the country. Dudes got legal issues and is a flight risk. #bidenharis2020,1,0,Twitter for iPhone,19218934,King Ali,TheRealKingAli,"Director of Spark Foundation 501c3 Avid Reader, Father, Activist, Muslim, Vinyl Record Collector",1/20/2009 4:02,170,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,27:51.8,,joe_biden
11/6/2020 15:38,1.32E+18,#Trump rally https://t.co/nv1Mi6VSzq,0,0,Twitter for iPhone,8.50E+17,Laurie Kerr,lauriekk158,My name is Laurie. I just moved to East Tennessee and I am loving it!!,4/5/2017 23:49,100,"Farragut, TN",40.7219441,-95.480823,,United States of America,North America,Iowa,IA,27:32.7,,joe_biden
11/6/2020 16:24,1.32E+18,"Think about this...the #Dems hatred for #Trump was so bad that they were willing to risk, their integrity, trust &amp; freedom of this country to win because they knew they couldn’t beat someone who was fighting for #America &amp; getting things done! #Election2020",1,0,Twitter for iPhone,208539759,🌴im🌶ay🌴ee,TeeJayTee63,"Retired LEO who speaks freely & frankly, so I’ll probably offend you. Too bad! “Common sense is not so common.” ~ Voltaire 🇺🇸 #Bills #RedSox #Sabres 🇺🇸",10/27/2010 13:24,149,"Davenport, FL",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,27:02.5,,joe_biden
11/6/2020 16:35,1.32E+18,"Ep 94) If Biden Were To Win, Could America Survive? | #Election2020 #Trump VS #Biden

https://t.co/4YeHgwMklt",0,0,IFTTT,2926247928,The Alteran,AlteranNews,Talking News & Politics.,12/11/2014 2:05,62,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,26:54.7,,joe_biden
11/6/2020 17:04,1.32E+18,Can we take a minute to appreciate the American people for realizing that #DonaldTrump is a venomous viper that spews racially divisive rhetoric for his own gain!! #ItsAboutAmerica,0,0,Twitter for Android,1.18E+18,jillianamgibbs1984,JillianaGibbs01,,10/12/2019 16:54,1,"Davenport, IA",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,20:07.8,,joe_biden
11/6/2020 17:14,1.32E+18,@robreiner The truth hurts #trump https://t.co/2y1RurSBxq,0,0,Twitter for Android,1.04E+18,Ray Tenter,TenterRay,,9/10/2018 22:56,9,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,26:30.2,,joe_biden
11/6/2020 17:16,1.32E+18,I don't think #trump will be able to. https://t.co/t6Jw62ncG7 https://t.co/yOvEPtQvdy,0,0,Twitter for Android,1.04E+18,Ray Tenter,TenterRay,,9/10/2018 22:56,9,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,26:29.1,,joe_biden
11/6/2020 18:05,1.32E+18,"What The Election Results Mean For Commercial Real Estate (Video) https://t.co/VheyOSFyzk

#CRE #REIT #Election #2020 #Trump #Biden #1031 #exchange",0,0,Hootsuite Inc.,22847836,Joe O'Donnell,OmegaRE,"#CRE, #President of OMEGA Commercial Real Estate. Past President of #Entrepreneur Forum of Greater #Philadelphia @efgptweets https://t.co/LnEUm2PUhg 610.616.4604",3/4/2009 22:43,990,"King of Prussia, PA",41.3738765,-94.506357,,United States of America,North America,Iowa,IA,25:57.0,,joe_biden
11/6/2020 20:55,1.32E+18,"Steve Bannon Calls for Fauci, Others to be BEHEADED. Oops! https://t.co/egzhfs1kj5 via @YouTube #stevebannon #twitter #Trumpers #coronavirus #MAGA #MAGACreeps #YouTube #WhiteSupremacists #Fascism #FascistTrump #DonaldTrumpYoureFired #DonaldTrump #JoeBidenKamalaHarris2020 #Fauci",0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1033,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,19:44.2,,joe_biden
11/6/2020 22:08,1.32E+18,Philadelphia Mayor Jim Kenney tells President Trump to “put his big boy pants on” and congratulate Joe Biden. See this Instagram video by @cbsnews https://t.co/m7dThZcty0  #JimKenney #DonaldTrump #FascistTrump #PresidentCryBaby,1,2,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1033,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,19:38.5,,joe_biden
11/6/2020 22:14,1.32E+18,"Dishonest, desperate, and dangerous. #DonaldTrump #FascistTrump #PresidentCryBaby See this Instagram post by @motherjonesmag https://t.co/RilIrUYkN5",0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1033,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,19:38.9,,joe_biden
11/6/2020 23:09,1.32E+18,"If you want more proof of voter fraud, this account has countless evidence.

#Election2020 #ElectionResults #Trump2020 #TRUMP2020ToSaveAmerica #DrainTheSwamp #youngpharaoh #bidenslaptopmatters #trump  https://t.co/FV6hvgze4C",0,0,Twitter for iPhone,778828826,♟Lil Weep - CheckMate ♟,PromoNationwide,"👹 The Devil is the author of confusion, stay vigilant 👹",8/24/2012 19:31,2678,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,23:23.3,,joe_biden
11/6/2020 23:14,1.32E+18,#Trump:https://t.co/QpL9WNkCrB,0,0,Twitter for Android,1.30E+18,Sharon Holle,SharonHolle4,"Iowa State Leadership Council at Joe Biden for President, Activist, Runner, weight lifting, swimming, Starbucks Coffee, Red Wine, Friends, #TeamJoe",8/31/2020 5:04,268,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,23:20.8,,joe_biden
11/7/2020 1:50,1.32E+18,"Concerning: if #Trump tells the #ProudBoys to move forward from his  current request that they #StandBy, what will happen? They infer that they are ready to start a civil war. How many? Where? #TrumpsLastStand? @JoeBiden https://t.co/nJuz3qQq0s",11,3,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37805,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,00:21.9,,joe_biden
11/7/2020 2:19,1.32E+18,Scary move by @SenJoniErnst? Wud  she really deny the vote to millions who cast ballots legally and in good faith to get #Trump elected? Wud she really throw the #Constitution under the bus? Yup! #IaPolitics https://t.co/njgT1H9Xfa,27,7,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37805,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,00:12.9,,joe_biden
11/7/2020 3:09,1.32E+18,"I didn't start it, but I will finish it.

#Vote2020 #VoteHimOut #Trump #MAGA #FuckTrump #fuckwhitesupremacy #Vote #VoteCount https://t.co/zj9IYXWjWx",1,1,Twitter for Android,3105852577,Wicked Writer's Block,Timid_Paws,Anxious queer- 🚹  - 🐾 - chubby chub chub - dreamer - 🖕 TERFS - 💜BLM - 💙Anti-Fascist - Independent (not a Democrat or Republican),3/24/2015 3:05,162,"Davenport, IA",41.5236436,-90.5776368,Davenport,United States of America,North America,Iowa,IA,59:56.9,,joe_biden
11/7/2020 3:50,1.32E+18,#Trump needs to prepare for defeat.: https://t.co/dOkazXPfJ9 : #BidenHarris2020 #TeamJoe #BidenHarrisToEndThisNightmare,0,0,Twitter for Android,1.30E+18,Sharon Holle,SharonHolle4,"Iowa State Leadership Council at Joe Biden for President, Activist, Runner, weight lifting, swimming, Starbucks Coffee, Red Wine, Friends, #TeamJoe",8/31/2020 5:04,267,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,59:43.9,,joe_biden
11/7/2020 6:13,1.32E+18,"NO AMERICA 🇺🇸 😭HOW COULD YOU⁉️💔NOW WE HAVE TO WEAR MASKS 😷 AND WE NO LONGER HAVE ANY RIGHTS!! 🗣❌👤👥👤👥
WE ARE NOT A DEMOCRACY ANYMORE! WE ARE IM ANARCHY! 
#TrumpIsLosing #TRUMP2020ToSaveAmerica #bidenharis2020 #BidenHarris2020 #BidenHarrisToEndThisNightmare #Trump #Biden https://t.co/34cUP7A9ro",0,0,Twitter Web App,1.30E+18,Kathryn Williams,godblessiowa,I am a loving mother of 3 bundles of joy and a stay at home mom. I love our beautiful country with every cell in my body. #aol #antivaxx #antimask #MAGA2020 🐘🍒,8/20/2020 0:47,44,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,59:00.2,,joe_biden
11/7/2020 6:27,1.32E+18,#USAElections2020 #trump #biden #failure https://t.co/4A4jklPvUT,1,0,TweetDeck,56030702,GeeZeR™⚡️#jasamprvni™,Gee2eR,"#Brno #Patriot, #Jogger, #Biker, Avid #Fan of #Motorcycles, #Science, #Cosmology and #UFO #Phenomenon.
https://t.co/E4QuGtRKZt",7/12/2009 5:55,731,"Brno-Žebětín, #Moravia, mostly",40.8908444,-92.8151962,,United States of America,North America,Iowa,IA,58:56.6,,joe_biden
11/7/2020 9:08,1.33E+18,This #trump voter fraud campaign is nothing short of a fake last cash grab fundraiser under the guise of legal fees. #straighttothebank,10,0,Twitter for iPhone,33589345,Anthony Hayes,theanthonyhayes,An Actor. An entertainer... debatable. Snowflake. unapologetically left. annoyingly so. left is best.,4/20/2009 17:25,2947,Hayesville,41.2640523,-92.2491537,,United States of America,North America,Iowa,IA,58:11.3,,joe_biden
11/7/2020 9:13,1.33E+18,Who are the snowflakes now? #Election2020results #trump #EricTrump,12,0,Twitter for iPhone,33589345,Anthony Hayes,theanthonyhayes,An Actor. An entertainer... debatable. Snowflake. unapologetically left. annoyingly so. left is best.,4/20/2009 17:25,2947,Hayesville,41.2640523,-92.2491537,,United States of America,North America,Iowa,IA,58:10.3,,joe_biden
11/7/2020 9:46,1.33E+18,"‼️🇺🇸❌📺🏁😡🇺🇸❌📺🏁😡‼️
Which #Networks Cut Off #Trump’s Election Rant—and Which Let Him Keep ""Lying"". 
#USAElections2020 
‼️🇺🇸❌📺🏁😡🇺🇸❌📺🏁😡‼️
https://t.co/UeHOPtfnd4",0,0,Twitter Web App,56030702,GeeZeR™⚡️#jasamprvni™,Gee2eR,"#Brno #Patriot, #Jogger, #Biker, Avid #Fan of #Motorcycles, #Science, #Cosmology and #UFO #Phenomenon.
https://t.co/E4QuGtRKZt",7/12/2009 5:55,731,"Brno-Žebětín, #Moravia, mostly",40.8908444,-92.8151962,,United States of America,North America,Iowa,IA,58:01.2,,joe_biden
11/7/2020 11:51,1.33E+18,"Did #Trump's #MarkMeadows know he had #Covid19 B4 election? Apparently, But did he tell staff? Didn't want a pre-election story, so continued in his selfish #NoMask, #NoSocialDistance ways. Likely infected entire staff. Hope they feel betrayed. They were. https://t.co/kbVnVz8OjY",39,21,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37805,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,57:24.5,,joe_biden
11/7/2020 14:17,1.33E+18,Local #PA #GOP Pushes #Trump Voters to Cast Ballots After Election ⁦ https://t.co/r0ddXz42qG,0,0,Twitter for iPhone,15623103,Craig,crossky,"Airline Pilot & Entrepreneur. Married w/teens. #JesusFollower. Retweets aren't always endorsements, ❤️'s are. #wakeupChurch",7/27/2008 19:51,940,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,56:33.7,,joe_biden
11/7/2020 14:30,1.33E+18,@conorjrogers @ProjectLincoln You guys did a good job in helping to get #DonaldTrump out of white house. Now you should use leftove funds to get involved in the court cases that his lawyers are filing. They have lot of money from rich people they have been helping. Not sure if Biden team is prepared to fight.,0,0,Twitter for Android,1.05E+18,ProtestForFuture,ForProtest,,10/6/2018 19:29,0,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,42:41.2,,joe_biden
11/7/2020 15:44,1.33E+18,#Trump is prepping masses for move to #SCOTUS to throw out legal ballots of millions of Americans &amp; throw election to him. Serial criminals commit crimes until they are arrested. Case in point. Even now @SenJoniErnst cheers his work on largest #VoterSuppression ever! #IaPolitics https://t.co/XOISE4wsI1,8,1,Twitter for Android,45413198,Bob Krause,KrauseForIowa,"Veteran Activist & Observer. frmr Carter Admin, frmr Senate candidate for Iowa. Prez at Veterans National Recovery Center.   RT is not   agreement.",6/7/2009 20:12,37805,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,55:48.9,,joe_biden
11/7/2020 16:07,1.33E+18,#Trump https://t.co/kgrcqdNS2e,0,0,Twitter for iPhone,8.50E+17,Laurie Kerr,lauriekk158,My name is Laurie. I just moved to East Tennessee and I am loving it!!,4/5/2017 23:49,108,"Farragut, TN",40.7219441,-95.480823,,United States of America,North America,Iowa,IA,55:35.6,,joe_biden
11/7/2020 16:07,1.33E+18,#Trump https://t.co/azXmixsxN0,0,0,Twitter for iPhone,8.50E+17,Laurie Kerr,lauriekk158,My name is Laurie. I just moved to East Tennessee and I am loving it!!,4/5/2017 23:49,108,"Farragut, TN",40.7219441,-95.480823,,United States of America,North America,Iowa,IA,55:35.8,,joe_biden
11/7/2020 16:08,1.33E+18,#Trump https://t.co/pODyrMTth2,0,0,Twitter for iPhone,8.50E+17,Laurie Kerr,lauriekk158,My name is Laurie. I just moved to East Tennessee and I am loving it!!,4/5/2017 23:49,108,"Farragut, TN",40.7219441,-95.480823,,United States of America,North America,Iowa,IA,55:34.6,,joe_biden
11/7/2020 16:14,1.33E+18,"@realdonaldtrump on the golf course again today?, #loser, as another 1000+ Americans die.  @WhiteHouse  #Trump https://t.co/C6G0YcBHpd",0,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1992,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,55:31.2,,joe_biden
11/7/2020 16:17,1.33E+18,Obama was voted in to be change...But so was #Trump 🤣🤣 https://t.co/VpCt2Imdk5,1,0,Twitter for iPhone,738882920,DontMakeMe,jeffreylogics,Wisest words ever tweeted! Making LOGIC of the world! From news to sports cut through the BS! Money makes the world go round ADOS🇺🇸,8/5/2012 16:53,610,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,55:29.6,,joe_biden
11/7/2020 16:29,1.33E+18,#Trump silent majority https://t.co/2YuqPhCkA7,0,0,Twitter for iPhone,8.50E+17,Laurie Kerr,lauriekk158,My name is Laurie. I just moved to East Tennessee and I am loving it!!,4/5/2017 23:49,108,"Farragut, TN",40.7219441,-95.480823,,United States of America,North America,Iowa,IA,55:22.5,,joe_biden
11/7/2020 16:38,1.33E+18,"Hey #Trump, drop your balls there at the golf course and look at this. #MAGA, we have a new President. https://t.co/6WKvcKMILg",1,0,Twitter Web App,46021862,Hank Kelly,DiggerDoggg,"This decorated, sucker/loser volunteered to risk his ass 50 years ago in #Vietnam.  Now, the p.o.s. moron #Trump is risking my ass. #VoteVets #resist 🏳️‍🌈....",6/10/2009 3:04,1992,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,54:59.3,,joe_biden
11/7/2020 16:49,1.33E+18,"Biden wins PA.

#DonaldTrump #YoureFiredTrump",0,0,Twitter Web App,21464898,Speed of Thot,Nevets73,A man of odd enthusiasms.  I'm possibly the villain in my own story.,2/21/2009 5:03,88,"Iowa City, IA",41.6612561,-91.5299106,Iowa City,United States of America,North America,Iowa,IA,42:22.7,,joe_biden
11/7/2020 17:02,1.33E+18,"#DonaldTrump you’re fired, bitch.",7,0,Twitter for iPhone,28444641,Amber Missal Romero,AmberLyn3,Dog Mom. Cat Mom. Designer. Cyclist. DSM is home. I wish I was good at Twitter. 😂,4/2/2009 23:16,86,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,42:12.1,,joe_biden
11/7/2020 17:07,1.33E+18,"As Trump's Chances Fade, Murdoch's Fox News Faces Wrath And Tough Choices https://t.co/YAmHlxZaAi  #FoxNews #FoxFakeNews #DonaldTrump #RupertMurdoch #SeanHannity is playing you. #Republicans #ConservativeSnowflake #JoeBiden #JaredKushner #FoxSucks yes it does! #BaselessClaims",0,0,Twitter Web App,126313550,Neptune78,OhmsLaw78,"#JoeBidenForPresident2020 #JoeBiden #JoeBidenKamalaHarris2020 #FoxNews mostly = #FakeNews Bored with life :-\, AvPD, #Trump is garbage and so are his supporters",3/25/2010 13:12,1036,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,42:08.9,,joe_biden
11/7/2020 17:12,1.33E+18,#DonaldTrump pack your bags you and your family are out of the whitehouse forever.,0,0,Twitter for Android,1.17E+18,James Heffernan,JamesHe04692664,,9/10/2019 7:54,232,"Council Bluffs, IA",41.2621283,-95.8613912,,United States of America,North America,Iowa,IA,42:05.2,,joe_biden
11/7/2020 17:15,1.33E+18,"#KamalaHarrisVP to #Trump...
https://t.co/6eSMLDtSOs",0,0,Twitter Web App,74329104,TheSwampwitch,TheSwampwitch,Actual Democrat. Professional Underachiever.  I block MAGAts & Qlowns. Serial retweeter. NO DM's/Lists #BIDENHARRIS2020 #BLACKLIVESMATTER #LGBTQ #StillWithHer,9/15/2009 1:35,3222,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,52:59.7,,joe_biden
11/7/2020 18:02,1.33E+18,@KaprizovKlub If he ends up winning he will be my president no matter if i like it or moy  just like @POTUS #Trump was ylur president these past 4 yds.,0,0,Twitter for Android,3080608389,2-5 Vikings,nieman_james,"I'm a #Blessed father of 3, #loyal Husband, Die Hard #Vikings & Basketball fan. #Skol",3/9/2015 0:05,467,"Sergeant Bluff, IA",42.4038823,-96.3586397,,United States of America,North America,Iowa,IA,50:55.4,,joe_biden
11/7/2020 18:39,1.33E+18,"Genuinely could not care who the president is. Maybe if Republicans wouldn't have cared so much about trolling LiBeRaLs and instead enforcing their rights no matter who is in office they wouldn't either. 🥸🥱
#trump #biden #2A #2020",0,0,Twitter for Android,453603306,𝕋𝕠𝕨𝕖𝕣ℂ𝕝𝕚𝕞𝕓𝕚𝕟'ℂ𝕠𝕨𝕓𝕠𝕪,Wizzle023,"★★★★★▄▄▄▄▄▄▄▄▄▄ ★★★★★▄▄▄▄▄▄▄▄▄▄ ★★★★★▄▄▄▄▄▄▄▄▄▄






























If you don't love it, leave it, USA #1",1/3/2012 3:04,368,Iowa,41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:43.7,,joe_biden
11/7/2020 18:44,1.33E+18,#stopthesteal #DesMoines #iowa #DrainTheSwamp #Trump2020 #trump #youngpharaoh https://t.co/qdWeCDw2Vt,2,0,Twitter for iPhone,778828826,♟Lil Weep - CheckMate ♟,PromoNationwide,"👹 The Devil is the author of confusion, stay vigilant 👹",8/24/2012 19:31,2674,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,49:36.0,,joe_biden
11/7/2020 18:48,1.33E+18,"These people believe anything #trump says. Despite no evidence of #voterfraud, they are still screaming that it's rampant. 

#YoureFiredTrump #TrumpIsANationalDisgrace #YouLostGetOverIt #TrumpMeltdown",0,0,Twitter Web App,23146977,A. Watson,Ayanna18,Wife. Attorney. Veteran. Philanthropist. Runner.,3/7/2009 1:14,214,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,49:27.6,,joe_biden
11/7/2020 19:36,1.33E+18,"In 2016 #trump won independents by 4 pts.

In 2020, @JoeBiden won them by 14.

#WinTheMiddle",12,2,Twitter for Android,21938901,Mike Wickett 🇺🇲🎙🏈👨‍👧‍👧👩‍👦,mikewickett,"Husband to Leigh.
Father of 3.
Stay-at-home DAD. Podcaster.
I used to be on the radio.
Candy lover. Mute button user. #FamilyFirst",2/25/2009 23:54,11167,"West Des Moines, IA",41.5645337,-93.7595281,,United States of America,North America,Iowa,IA,48:11.9,,joe_biden
11/7/2020 19:41,1.33E+18,@shanemadej 😂😂😂  me to #trump supporters https://t.co/NMgjYllAMd,0,0,Twitter for Android,8.54E+17,Danielle Gilbert,DanieGilbert1,"I'm Danie! Social activist. Opinionated. Unafraid. LGBTQIA+ 🏳️‍🌈🏳️‍🌈 Feminist. If you stand for nothing, what will you fall for?",4/18/2017 17:11,82,"Des Moines, IA",41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,48:07.2,,joe_biden
11/7/2020 20:03,1.33E+18,Anybody notice that ALL of the #trump family has been silent. Not one tweet. Nothing. #scared,0,0,Twitter for iPhone,4191783192,Jo,dogmombooklover,,11/10/2015 16:01,37,"Iowa, USA",41.9216734,-93.3122705,,United States of America,North America,Iowa,IA,47:42.0,,joe_biden
11/7/2020 20:58,1.33E+18,#JoeBiden just successfully executed the first ever political rope-a-dope: let #Trump do all the work defeating himself.,0,0,Twitter Web App,541199699,Andy,andylesko,"Living it up in Iowa.....wait, what?",3/30/2012 23:16,7,Des Moines,41.5910323,-93.6046655,Des Moines,United States of America,North America,Iowa,IA,46:30.4,,joe_biden
